gene_name	SRR13389805	SRR13389807	SRR13389809	SRR13389815	SRR13389817	SRR13389818	SRR13389820	SRR13389824	SRR13389834	SRR13389840	SRR13389841	SRR13389849
PIK3R5	7.03870412195022	6.52791479563667	7.78398817745171	6.33704088479828	6.74830286415848	7.64002412468753	6.47304433909707	7.18942392204274	5.063001662214	5.68772475074259	5.71827718969527	6.24267198554966
NTN1	4.66427486463808	4.40507202634061	3.54874447548838	5.85571493515702	3.98561939852817	7.7288574378445	3.40692744600436	4.9455307960833	5.13873092168451	5.23062563465879	5.84713686429649	4.86575734093266
DHRS7C	2.63673287790747	2.42984765420138	0	2.96256769983607	3.28246651652481	0	0	0	0	1.73672914543356	0	0
USP43	4.97477848292004	4.77242367199971	7.546554061869	6.33704088479828	5.39341093924947	7.33507476894225	6.4045801588987	5.7671310878898	6.35879987658913	5.99966748289918	6.27128913644992	5.89431759981999
STX8	10.3998518721253	10.5389437052169	10.9074618334123	10.495115674963	10.8876593558952	9.9201374959497	11.0665635127089	10.5713091718687	9.83952037335072	9.90772152837931	10.4654767504992	10.4379369942822
CFAP52	10.7414949599565	10.7179992970924	11.2092033232827	10.5864102868863	11.2434703544896	7.75165073760137	11.3938861123634	11.0049973810548	10.5764234767938	10.5130610619731	4.08627008908019	11.3974334457247
MYH13	5.93123371926626	5.27574986571189	6.29633079690172	4.72691993491821	5.9156457816529	0	6.5595515521922	7.10574942206254	4.61002076205895	4.77811674411074	0	6.20080532678243
GAS7	10.8976593003919	10.8541942414768	10.0776360607163	11.4365566457809	10.4408397553288	9.7409368979796	9.86127587986956	10.5771462193994	11.7254356479644	11.4161080215019	7.99047750735826	10.1469086794867
MYH8	4.05811297858478	4.62627397622273	4.98957858691527	3.68834001979761	4.66928218768967	0	5.25001715524304	4.68223341916326	4.02798586094839	4.60453814596724	0	4.86575734093266
MYH4	5.82455515940197	6.1361949013059	5.87100382108859	5.5764108411531	5.66567777040797	0	6.42776443501311	5.897255755975	6.4055384272983	6.53537323148526	0	6.36144124499618
MYH1	4.45133421528693	4.98725523070206	0	3.59000778796501	4.20635880636985	0	4.33726474985448	5.08315383630113	4.55579838904525	4.89583773841874	0	4.86575734093266
MYH2	4.33178601548488	4.40507202634061	4.09201671182024	4.02582410063467	0	3.47697926807454	4.75893190961442	4.73887763741953	3.44740365059259	3.57123260496572	3.97785344989155	4.10804523759092
MYH3	5.12618442262342	4.46363248239522	5.45318789877327	3.59000778796501	6.0547692903444	0	6.09271715712628	6.20933192724397	3.18699104945805	3.66265388791716	0	6.50596976717599
SCO1	8.83270561274476	8.77505443254877	8.39570908898653	9.22018656239835	8.55611418068792	9.78026574300173	8.33769521102279	8.55948321250216	9.4530907451959	9.07023105500235	10.1544277532946	8.48095580867616
PIRT	1.45403840268556	1.8611689766732	0	0	0	2.9553885852387	1.90489666612064	2.35397959512271	1.48623905696347	0	2.56529353387964	0
TMEM220	5.97179023942666	5.83721352632367	5.04908576186415	6.66146086198821	5.61518058171144	8.43989685857123	5.65554570900717	6.49893808926742	6.74541258749012	6.95256792451663	11.2768698670935	5.66720422616447
ADPRM	7.0291275923125	7.07984717168538	6.22071043217072	7.20890793605201	7.18038631946974	8.0471233081879	6.82702698814749	6.30622901900949	7.50825806197638	7.23168557400606	7.76437523759313	6.74320845958717
SHISA6	6.12349416781617	6.11807931500353	6.45873940428678	4.67988770174554	5.87330110348109	4.0914009085965	6.58039148234676	6.8851016853885	4.66227884019077	4.77811674411074	3.59301867941579	5.39753442563382
ZNF18	8.07569123593026	8.43065258179683	8.35502575904505	8.39449745438114	8.38959219227915	9.40224623674634	8.47757326502721	8.02279214810416	8.84957048882238	8.51755118700267	9.18950922544368	8.2592362089384
DNAH9	8.81887730642216	8.14776827414919	8.42969007330364	7.78784636549628	8.71141103144518	9.01171943683109	8.61015577209011	8.2638242123903	8.46437531282397	8.12206004791892	8.72796420264955	8.68073093645356
MAP2K4	8.27521034294808	8.134311848047	7.42827599646285	8.23689062209869	8.01910881843239	9.97443696622652	7.62391574853416	7.85995892573052	8.68565818536946	8.45818370329227	9.69235518010413	7.75103770533019
MYOCD	8.22576280580424	8.11617245187478	8.42969007330364	7.8739460086562	8.12215360750252	9.48788772871212	8.63527045857898	8.26864166803871	6.48022091998546	7.07410354451797	6.9249250276443	7.98486089328787
ARHGAP44	6.65871114033474	6.02392359823258	6.41417212334691	7.22537936879424	6.98543888447342	7.92208819780813	6.6803013987415	6.68341641175642	6.45081019801985	6.66263055085174	6.44423964338155	7.02093791356385
ELAC2	9.39720174799155	9.61288082789834	10.0155945224906	10.0944900710029	9.98417330757106	7.72310239722887	9.82680786241038	9.57323088900636	9.79778822657598	9.74599029494181	8.70689109427391	9.68847066067823
HS3ST3A1	5.12618442262342	5.83721352632367	4.3969254196068	6.39643329475786	5.09485611724494	3.85925545952279	4.6047223126654	5.92192933112283	6.57867887685061	6.35526213741191	6.48442133751295	5.75661286023592
COX10	7.64529890326874	8.11617245187478	7.86072382898923	8.03678565351011	7.89760892025241	7.02476615065473	7.9463884927894	7.91015064475319	8.03468145304941	7.99590160855002	7.9693967301132	8.36253246080091
PMP22	7.54134594956808	7.65183711170117	7.08872489259283	8.95475751161264	7.7356804217564	11.3469294777312	6.42776443501311	8.20974250539903	8.78622235859959	8.38288749020748	10.9183415612333	7.76547030356446
TEKT3	12.660180600117	12.445463572571	12.8294646676542	11.4414117167712	12.8834256794767	5.08480779944908	13.0071529968244	12.7421211094444	10.6979692848959	11.1022942467183	5.04316520778481	12.1435388297388
CDRT4	12.4829946932886	12.3634972740151	13.0414117414704	10.6319106566926	12.4774245307025	5.01115497594996	13.0819021974637	12.8738273045828	9.30069826648458	9.80862675577922	6.22460588453942	12.3222645609735
TRIM16	3.27779055587007	3.91099823960777	3.17422625595395	4.23550802756073	1.85561265262946	9.73808623955579	2.35536339779937	3.94421546105222	4.02798586094839	4.45910917893836	7.9693967301132	3.10108858863963
ZNF286A	6.88791970242348	7.01279509442691	7.43943831959741	6.64930433880644	7.1890436176743	9.22219827542182	6.51694624421624	7.3525894339081	7.43505002662107	7.81344489693856	6.85001219255327	7.34305029244572
TVP23B	9.87321244877545	9.59825285289975	9.41068146893075	8.88648769713943	9.52713917430684	10.4047793471847	8.83057172521631	9.18708976125282	10.1440074308505	9.93089252741474	11.4755961295267	9.42313322116444
CDRT1	11.8306235401508	11.7804724835697	12.2379573263467	11.1341890001787	12.4765408167965	12.4545668591888	12.320793069525	11.8846493877343	10.645389151742	10.8503701473907	6.10082777243598	11.7045837931174
ZNF624	7.24305412291428	7.07984717168538	6.92366133090198	6.79986945868972	6.89308830646657	8.40437680608616	6.03349541521273	7.16895585431273	7.91055110429786	8.1260810964355	8.06524062024465	7.54059063238444
ZNF287	8.7505914493045	8.54015013864629	9.01884913887632	8.2123110164078	8.83515163913966	8.79568006443796	8.53741567295585	8.89473760763903	9.13491701571494	9.07023105500235	8.3579792581555	8.99431711133671
TRPV2	8.58726155850011	8.25527671180546	7.94928645686128	9.33468714682087	8.46993600825652	10.7556814313475	8.06942304074391	8.69449258056647	9.03688477468958	9.00840270964543	9.61075213989714	8.45892434930516
LRRC75A	7.22638979218815	7.28861816107405	6.50197108280085	8.46901188944652	6.9553074574297	9.13819734007292	6.86148983281094	7.03964644392536	7.86668183461456	7.63870307253397	8.60122067647448	7.14754769350238
UBB	16.0333916769811	15.999168287197	16.4536802033186	15.8575860264973	16.31517416647	14.3015939421026	16.6585052228405	16.1719312902702	15.4087003111285	15.4425409300329	14.8479460714647	15.9897799558841
CENPV	8.5970172342324	8.42697822841482	8.06911364296894	9.68957064226817	8.15345502950802	8.40437680608616	8.34380241785676	8.67647994408093	8.96848700697531	8.8927958769804	4.67772081330614	8.55759441502333
PIGL	7.93406496492313	7.90524902346702	8.48460474558522	8.41976564692309	7.85472352088408	7.74598608435421	8.65013205777201	8.2047239538382	7.92666415995351	7.62171573858745	8.20406029521007	8.40463424923505
NCOR1	12.0805544383883	12.0236862017706	12.2027703395048	11.8430385411361	12.1144534039291	12.4015058611568	12.2039518958223	12.1549891042507	12.0882948055903	12.0278753360729	11.9864615976085	12.0390102507477
TTC19	9.98145086851019	9.85360543698874	9.48258950313682	9.98991611269953	9.76863423524407	10.0670781829932	9.40136147575507	9.74207971565877	10.4154190249215	10.062608093625	10.5554606163736	9.65978499358714
ZSWIM7	8.95406749009646	9.19143577610818	9.4744730157147	9.52467818947442	9.32400544367303	8.42933236541018	9.28239787338656	9.19216992291502	9.32926296849432	9.23381490001198	7.5059243875032	9.41170901219517
ADORA2B	6.76638063647428	6.91125457945173	7.78398817745171	7.38050941906819	6.53398207396726	6.83503757803738	7.7115388021205	6.80777709247517	7.09823268374264	7.62171573858745	5.64925737252819	5.75661286023592
AKAP10	9.87321244877545	10.0961625121351	9.99682743179657	9.21607149483881	10.0792131567968	9.44307908014025	10.081925150592	9.960266525393	10.0367485191849	9.80110150574925	9.06585907997877	9.95719846315211
SPECC1	12.6238592765498	12.6703464587577	13.1496550197288	12.4783491355736	13.1138645407678	8.37898195870549	13.0071529968244	12.6763461971257	12.5316206212293	12.5237958245722	7.58196672893609	12.9474478364972
ALDH3A1	7.81093433226421	7.67060297125893	6.90767518196378	6.98537936841027	6.6261181117159	4.41069537437767	6.96019814821223	6.94651651096706	6.70861031965802	7.25390570450119	0	6.24267198554966
ULK2	12.8903309060004	13.0046862145961	13.3353343195341	12.2851571923095	13.1571123324027	10.926296576958	13.2359652255632	13.2179924143872	12.5913822403748	12.4078150653454	9.2402596375292	13.1275796693435
RNF112	4.66427486463808	3.52758042769396	5.45318789877327	0	4.66928218768967	3.47697926807454	4.6047223126654	4.89657585917953	2.86898674959003	3.57123260496572	3.97785344989155	4.27874113341997
MFAP4	3.98073646518429	4.72533318599945	4.9275109137331	5.83439728670184	2.83007804089019	10.8563825227675	2.35536339779937	5.16811102456705	5.17515522428895	4.73664046716699	8.55007458660802	4.75439763185274
MAPK7	7.91858800137622	7.72547896451105	7.69364770079934	8.3274140064447	7.77646266788497	8.29999988598344	7.88069883661428	7.71924219892159	8.3375427519891	8.45178998687705	7.79664925523585	7.7437668991828
SLC47A2	4.56172971287452	4.62627397622273	5.31457150583947	8.40176221005136	4.06301312588923	5.73774509217316	9.18710954169623	5.7671310878898	5.91771900941172	4.77811674411074	4.36981658461492	5.35998500549856
ALDH3A2	11.1061567700154	11.1483398361389	10.4923397540634	10.8434311911319	10.8041857887109	10.2946238246982	10.2571728915425	10.7889628219943	11.3865320416359	11.0439805822019	10.2287541594665	10.5125612156189
SLC47A1	8.43240952415271	7.07045699992385	7.28712322218291	8.2123110164078	7.02465950260297	5.84761895412018	6.51694624421624	8.41921436278952	7.90513984447188	8.324593840821	4.36981658461492	7.92825846854799
B9D1	11.0569359753893	10.8610182841431	11.4783729597568	11.0083694961389	11.4147139392078	9.91383576875873	11.9175408231543	10.5713091718687	10.1231841204115	10.0636567269795	10.0611951854105	11.4261056724968
EPN2	9.0636642830105	9.16079204480881	9.39356567110636	9.28447971170735	9.37611169307224	8.95883091902055	9.06303810325313	9.17687545458794	9.29035795506211	9.56972916192903	9.4702533549543	9.82392028179913
SLC5A10	4.76001242253022	4.46363248239522	5.31457150583947	4.52882620388027	3.14684452880142	3.85925545952279	4.33726474985448	4.43039405507689	3.03673318255022	4.45910917893836	3.59301867941579	3.56431890090738
FAM83G	7.76551811461142	8.5737699928915	8.78946190411713	8.78179703479071	8.10395736148067	7.7402991014902	9.43034802471065	7.96460466661542	7.74474541854022	8.55978360072834	8.66816600258616	8.36253246080091
PRPSAP2	8.14826083132145	7.94175649506231	6.93947228081966	7.75418646521249	7.76492775716494	8.77913471116585	7.0375907241382	7.8079578886431	8.59109836958967	9.09915674839411	9.36387930059833	7.72911442594665
SHMT1	6.87728420038012	6.8685490284238	6.22071043217072	7.38784477506037	6.56091251122393	10.0625277512978	6.86148983281094	6.68341641175642	7.5914694796817	7.64432135693366	9.8293102088533	6.48867591109347
MIR8872	1.45403840268556	1.4622335531632	0	1.43230482475068	0.905364775941366	1.82116028692018	0	0	2.20262260216356	2.28923792245061	2.22930046798498	1.05862917974496
TOP3A	10.6561906061055	10.8906664315395	11.2148984552158	11.0597917262307	11.1210127703669	9.82662426775622	10.9878288611665	10.7194104085406	10.8479282672536	10.776826370326	9.28928527809041	11.0799759772282
MIEF2	7.34691892967155	7.23918885983553	6.29633079690172	8.56273125739419	6.8280644139264	8.83356358835155	7.08210876247283	7.15861188471232	7.59819189112295	7.58128302551916	8.4822419640287	6.72855028464528
FLII	8.56423844469876	8.49172597173224	7.81859773557348	9.61339534898595	8.24762969574026	11.0219792261208	7.89740378048117	8.582880507233	9.41932484504127	9.25600250991136	10.7159484665961	8.42750391014738
LLGL1	9.68021360421032	9.34340868370812	9.04100242347284	9.87716555506863	9.32793037016837	10.012682124019	8.93943377625351	9.36182085883284	10.0673512836035	9.87105447929737	9.29776653522485	9.27464663262396
ALKBH5	11.4136494560197	11.5183117058425	11.8637242871467	11.8691518163136	11.5514981945917	9.86632727232324	11.8461973597522	11.7528994205259	11.6928319486965	11.4764085267102	10.8382399998822	11.7231879279843
MYO15A	5.12618442262342	5.54346491574174	4.9275109137331	6.07151028513204	4.93934942349903	3.58245508949856	4.9631517152766	5.94618801416515	5.63350602830284	6.1806810405581	0	5.78522541430013
DRG2	10.0925144020245	10.2977250455946	10.5293764468454	10.0581704491514	10.4417456035743	10.009139401776	10.4966298349749	10.4365298852113	9.6712097250619	9.59315751427754	9.92366064486052	10.1863281599646
GID4	11.2115198091643	11.4529670730189	12.1106363227005	10.4166025697374	11.5611171856813	8.99510064163517	11.7038850714986	11.5156739318483	10.3719497241472	10.2812061871634	8.52621311013624	11.3997483108329
ATPAF2	10.9002881789732	11.0920271636187	11.5216854316298	10.7144510125869	11.180830307717	7.50568373710499	11.8802106153911	11.1293867338679	9.95662130442167	10.2344799157106	8.41106195331331	11.1198374055525
DRC3	10.5277688157853	10.4593393033296	10.6326727920822	10.239394684812	11.0371909341316	8.88085344559196	10.5530695320296	10.6882873670578	9.49331497424948	9.93318928997988	8.13631951042336	10.4424351465704
TOM1L2	10.2273875775135	10.3597483424054	10.0560423994584	10.7209998733322	10.1954831602262	10.5336629410556	10.2732614820007	10.5217262120292	10.9747447727628	10.8606631067964	11.6246174974216	10.3009878833569
SREBF1	9.43031998357155	9.52624039818014	7.99539576629826	9.77036835341107	8.68411203649725	10.5004040155813	8.34988388064554	8.83752730735381	9.99660521605559	9.35182878859572	13.3672077693875	8.05115532262738
RAI1	7.30785079140705	7.43482767968622	7.55684088527128	8.36506699010238	7.50553155391284	9.7913084072594	7.34823617820334	7.51546636845384	8.04455923876163	7.82832911861337	8.76105373543347	7.39037978408946
PEMT	12.400908370372	12.5204383960312	12.3089031188066	12.1715442267675	12.1356008659709	10.5757840630131	12.9132533915687	12.3046821307338	11.4963183619512	11.3761495249785	14.3370244944585	11.9494092930121
RASD1	5.50345501315091	5.67319921528922	4.98957858691527	7.04226887034851	4.66928218768967	6.92802420745815	4.75893190961442	5.6830221886644	5.3122985664577	5.70932690783996	6.65255492353027	4.27874113341997
MED9	11.1880447830681	11.3215994815259	11.6473395287903	11.4826756202385	11.4743613541096	8.40077622415799	11.8451214156141	11.317807013088	10.638883591781	10.7254073465896	8.95226015058991	11.4658653761675
NT5M	9.89709978135168	9.95148512391691	10.3546684011468	10.766731475509	10.4335724205139	6.15173153148684	10.4870047615531	9.88383250864419	10.2363190860366	9.98392274559136	6.89542501944689	9.86805719643474
COPS3	11.7851215762719	11.8310471787357	11.7028176693965	11.3162884511189	11.7528686534012	9.80363120380466	11.9884484962791	11.4514508590356	11.6936168517718	11.5657163538264	9.81559465797692	11.7092573664928
FLCN	9.8018961471703	9.75593956185671	9.36458021961883	9.5672977823348	9.48381931248801	9.20784673739167	8.80423872777818	9.5964080588887	10.4859846040157	10.3044574164031	9.55759654604009	9.46794634746516
PLD6	11.1647282076194	11.1494551182345	11.6008708694151	11.1347340968732	11.2676820083835	5.1202705246306	11.3090297073584	11.2795365695324	11.1196198331856	11.2403874350393	3.2642090889913	11.7129853549631
MPRIP	11.7013022858566	12.0291496522849	11.2659515283129	12.1842385545055	11.5723278149816	12.6760850231795	11.9918554095738	11.779723424839	12.1999535881061	11.8892507557628	11.3689594748947	11.3822956028143
USP22	11.0791483625853	10.8792835787082	9.87056610486549	11.3315846610189	10.3863621889175	11.7608925652972	9.96396872939199	10.5085505704624	11.9440340096877	11.492071905789	12.3740439041791	10.5896107893794
DHRS7B	9.5967747964744	9.67615739928617	9.57910982475952	9.5163357764751	9.86227188989528	9.00935701171656	9.54079918549287	9.3708100245119	9.73207153964132	9.51711334719099	9.0921017625394	9.81527539388357
TMEM11	9.55066520535834	9.81195187373659	9.49066058318617	9.99232426273414	9.47676580916969	9.0942885939944	9.87820591920471	9.40402919424867	9.66161422027249	9.4577274674399	8.65502314991411	9.44571377600244
NATD1	9.71944635893207	9.82037935208896	9.54334381356006	10.6715188039582	9.51169344821114	9.62381934682935	9.99728297988624	9.76100683557194	10.0293062408023	9.8590247934562	9.65323257521966	9.37688335813886
KCNJ12	6.04963530386865	5.83721352632367	7.03086324876713	4.41854772573248	6.19889671758418	5.40541364912348	6.30792739868249	6.60939508441426	5.58017556720901	5.79263930133625	4.67772081330614	6.84184606263439
MAP2K3	7.24305412291428	7.39023672908278	6.58473194900298	8.31592377917334	6.90364629768689	8.79568006443796	6.7555286837025	7.27809808517124	7.33396337143516	7.62740043679854	9.14005608199841	6.94688883241937
MIR8869	2.16333055014994	1.8611689766732	1.87798927938397	0	0	0	3.20702795367435	2.84166879660415	2.46046528630703	2.50222216152655	0	2.08707384019031
IL12RB2	0	0	0	1.82707222350416	0	4.0914009085965	0	0	1.88844722625335	3.25603731191737	0	0
IL23R	5.19631775179864	5.64816890929276	5.61944928197368	4.41854772573248	5.58925332575781	1.82116028692018	5.25001715524304	5.73963604570879	4.71270998155125	5.1380858244362	0	5.78522541430013
SERBP1	12.6734967224473	12.6440797719754	12.9438655774964	12.4349691776259	13.0498061806097	12.6740356564965	12.9316165572531	12.5065337128637	12.5932762012288	12.5851464736781	12.4502016073827	12.7048357569216
SLC35D1	8.6819710232811	8.32800464847837	8.29484142660781	8.11400763195382	8.58263838168935	9.36207668266863	8.15526830219273	8.56340920751408	9.24181403403287	9.01925358352485	8.42661323443164	8.3767033458281
DYNLT5	4.13154992895308	5.51605694609872	5.21416083244705	3.78039558857185	4.56672191741873	4.97286877050648	6.03349541521273	6.08375127017007	4.8984613229156	3.90657532201921	0	5.01817082514953
SGIP1	5.73314189676607	5.81489394505096	6.02713151561388	5.76848658918767	5.82967588263213	8.00979213315236	6.47304433909707	6.76750298783852	5.93905784072045	6.34149402164402	6.10082777243598	6.13563520735635
MIER1	11.2872881891701	11.2121757073424	12.0028395320583	9.79264598765945	11.9709197179657	9.40404581752603	11.1801413564734	11.8529228563504	10.10441877138	10.2875030878857	9.50240728430122	11.5896496197861
DNAI4	11.8098008097903	11.5303480639684	12.0196709840014	10.8507488678264	12.4587519021652	8.93910765440873	12.0909460895464	12.1356720029849	11.0532872368135	10.9608708752325	9.1018209924103	11.5906631314942
LEPR	3.27779055587007	3.73198940179915	0	3.24699722834574	3.52057514514029	5.71472926309279	0	0	0	3.57123260496572	0	2.90644971981469
LEPROT	7.50726220554571	7.52007642782982	5.96669248270663	7.62977863039251	6.6261181117159	10.6722731440878	5.53261439754591	7.09494045555723	8.22911563224086	8.05615066457536	10.9174245822894	7.07986846129954
DNAJC6	4.39279804895739	3.28935209262358	3.37360433427231	3.94856248487145	4.13646558142648	5.40541364912348	3.58246965797242	3.84449178456324	4.24912432411844	4.50923213401332	3.59301867941579	3.91440840406393
PDE4B	5.99164881901674	5.54346491574174	5.96669248270663	5.60186604086074	5.36313002150903	8.4676963781544	4.9631517152766	6.20933192724397	4.31589634214307	4.85765484880624	6.07474477649415	5.86780812838454
AK4	10.6631727175347	10.2244728872467	10.5096536743086	9.99952468822755	10.5978048557534	9.73951227285379	10.4966298349749	10.5487124530981	9.82383270750615	9.89009574138097	8.00436215067175	10.6866485379403
RAVER2	5.12618442262342	4.62627397622273	4.20097175000253	4.94150856093251	4.66928218768967	8.35685339874963	2.97490588527313	5.08315383630113	4.98307596435655	5.64352515069726	8.25140225752361	4.75439763185274
JAK1	10.3688683829373	10.1517606692469	9.34096512535782	9.88106938505611	9.47145295803339	12.2566461259946	8.7953531574813	9.96917232887933	10.6979692848959	10.7787433304498	11.7688568683739	9.84275863658639
CACHD1	8.69110879012812	8.22173774210453	6.93947228081966	7.79338078182686	6.8500662902157	10.549196299794	6.30792739868249	8.01707787876527	7.49391063085112	8.85937025805629	8.85982230070236	7.42715627864417
UBE2U	11.0675002741596	11.0358412564921	11.5256187205009	10.1494700504488	11.3853523969467	5.48917836930979	11.298062930094	11.1517242664026	10.1769364712005	10.2446869226486	6.10082777243598	11.1149145431766
FOXD3	1.45403840268556	0	0	1.82707222350416	0.905364775941366	3.68074213553849	0	1.61172128971192	0.926597947997819	2.50222216152655	1.79051227873596	1.05862917974496
ALG6	6.4874651778026	6.39881106321308	6.14090602544965	6.10749976140746	6.39123003599921	8.69637626276048	4.75893190961442	5.8205973973531	7.65732428438942	7.45270607561814	8.55479988595384	6.85540234464112
ITGB3BP	8.70621095101812	8.70396248475172	8.9963503678042	7.91514257881204	8.9893191821717	8.66670137168494	8.69859332331611	8.76778184989962	9.22670963021179	8.91852613951329	8.23383057082405	9.1889049287712
EFCAB7	9.38786569139059	9.33166569681354	9.36750511141628	8.38353126566046	8.94400669578755	8.39716663365022	9.11395408124545	8.07872348559414	9.01946101453695	9.55339859671437	7.48627060685372	9.65591677896775
ROR1	6.40100691008055	5.98447056979886	6.32068169030091	6.85383759951115	6.34549674958766	7.82870550472843	6.33270438774332	6.98214843188056	6.49470445728329	6.84933086035256	5.5767689498566	6.32292775867794
PGM1	10.6263322718707	10.405276786459	10.6615578057604	9.78849505042274	10.5896546843856	10.0579629215747	10.4703537509723	10.4807951549589	10.6995330887599	10.3325692687894	11.3829772646418	10.0172281403062
ATG4C	7.88181601228294	7.62643011534937	6.85862560489783	6.77770394731899	7.18038631946974	8.07450112724337	6.87841737626363	7.03964644392536	8.32138291815724	8.22687813639522	8.28591632058719	7.34305029244572
KANK4	7.85496436799104	7.92622341790741	6.60470105923689	7.97967517679638	8.32429124767979	9.48788772871212	8.548034366129	8.19463417258797	7.25107952320742	6.61764320167686	7.78864818473059	8.01537286462717
DOCK7	9.4609153146758	9.33559065574507	7.76636698540619	8.87869883211115	8.51539049439902	10.60267446981	6.71840531318139	8.48278459270087	9.9953325605938	9.68868992281745	9.16808175294807	8.93170707873426
USP1	12.0462493594254	11.9378596213549	12.1986703123891	11.3523556018627	12.5567034550625	10.2055949052142	11.7807397943528	11.966981386353	12.3669566624245	12.3535442255151	10.392124068179	12.3673156208765
L1TD1	6.27702717614746	5.37061629173941	5.90361033686954	6.57413217223323	5.9156457816529	3.58245508949856	4.43203442769192	6.72607222977657	6.76943601121524	7.77298614288436	3.43796119513235	6.68366041147679
TM2D1	9.28901889380204	9.06475055252663	8.37841366287333	8.7565193223773	8.92599353532921	9.76213916411418	8.1827845964007	8.85043820518172	9.95792855513379	9.91587377746253	10.1897929671909	9.25176331915265
PATJ	7.40730747131112	8.55369223978574	9.04466178936403	7.73705736163226	9.20313786641357	11.7199414282494	8.75467662136935	9.17431053817957	8.9736662219647	9.30648394015325	11.6974711023214	9.05432263445825
NFIA	8.41413110264554	8.68562830807646	8.19957838077416	9.03637188831381	8.39334290828781	11.2421782209236	7.64385261728318	8.67285027126652	9.40021880934359	9.09710975079274	9.85252341246404	8.89935274392923
CYP2J2	5.97179023942666	6.60798176293782	4.30227294997549	5.62687988013616	5.39341093924947	8.56420385949105	4.33726474985448	5.59370451646052	6.29402891409415	6.03431350044979	6.22460588453942	5.0655956637731
C5H1orf87	8.13045777546936	7.37506145744895	7.80139673734967	6.63704451051029	7.24823231361851	6.59147379745524	8.42092944440457	7.99979800310823	5.68493515865154	6.36890010060949	0	7.1027827940049
HOOK1	12.2324952464777	12.3610924367802	13.1834504742608	10.315412296443	12.9677558746517	9.242455942273	12.3024876183428	12.8756046374904	10.4529886375096	11.0019304503997	9.60620687775613	12.4790821963852
JUN	7.24305412291428	7.44212732889955	6.11329246718913	8.77621791603818	7.46333326335633	12.3552820990547	6.79172071230684	7.45757638849592	7.68915766976833	8.70663860226313	8.94147529445603	6.75771920019284
FGGY	7.3849569385125	6.54157169009018	7.00103825930477	7.20060115750047	7.44898835110955	9.21811238313274	6.73708640228163	6.9703686374918	7.30137898343073	6.93433871794802	8.94867414910329	6.78631003685142
TACSTD2	3.51581756038641	3.99280847950741	4.9275109137331	5.69941995093196	4.33674014536899	9.64223337471391	4.52096063106934	4.28580635033565	4.37971418542864	4.89583773841874	9.04249850341124	4.63371779356857
OMA1	7.30785079140705	7.38266904618393	6.70059968867962	6.90585949360258	7.30508810250621	8.58020963784918	6.1772269591622	7.75401219447434	7.87223900134319	7.97375941563434	7.85144771055692	7.25373590535376
MYSM1	9.50648806378756	9.2424994613497	8.95805469780552	8.89937641522616	9.30620992399101	10.9042142468654	8.62527698661554	9.23217978932572	10.2985224783286	10.4914042118309	10.5753631901512	9.86805719643474
C8B	0	2.42984765420138	0	3.37061958632573	0	0	0	0	2.86898674959003	2.68777061968649	0	3.10108858863963
DAB1	9.98269173689612	9.65117881069496	8.65228439251985	9.44252693714248	9.17943875478717	6.9868442265138	8.57942940613823	9.5337551307212	10.2964572219864	10.0167802431555	3.97785344989155	9.70915014102029
PLPP3	8.35403352965244	8.26765549968747	6.8249742300081	9.51800812275222	7.72381342473883	12.7265750926953	6.87841737626363	9.38640753754427	8.77142869899293	8.60945742269901	11.4351643966703	8.30934815116268
PRKAA2	7.7539370982206	7.6005676485989	6.08514004752338	7.04226887034851	6.71272155433608	8.34940113821884	5.90721868090886	7.25885836274511	8.41953387385167	8.63789782354345	8.07842725608154	7.66896943198957
FYB2	7.80533487911439	7.66437476729941	5.83764328722456	6.82169956662025	6.90364629768689	6.55306250179404	5.08482322646597	6.63946087331623	8.54661053600669	7.83816730083906	4.18710574378768	6.45345357761434
PCSK9	0	0	0	0	0	0	2.35536339779937	2.35397959512271	3.3230650886024	0	0	3.56431890090738
TMEM61	5.23014599907226	5.1387018217922	5.49658377182534	8.53986597486556	5.64065010250598	8.99748650801105	6.5595515521922	6.0393384847476	6.96934393745677	7.35330122441443	4.81009076066775	5.89431759981999
BSND	1.8518423025735	0	3.17422625595395	3.11178060582062	1.85561265262946	8.49158915536763	2.97490588527313	4.89657585917953	3.56187121154901	4.11515891201936	3.59301867941579	3.91440840406393
USP24	9.66328848900883	9.65746411926494	9.05920713420946	10.0832380988082	9.51169344821114	11.3961324340478	8.41514079608832	9.70168378475492	10.9480227286559	10.7652708097995	11.091744434225	9.88633152850781
DHCR24	8.82995053475866	8.71605709325866	7.68429454956024	10.6434481107791	8.48758838923642	9.47937807700521	7.26056724176776	8.66190613774214	9.98639239862273	8.94152562555798	5.99354112373782	8.08607172294246
TTC22	0	0	0	0	0	4.62336508236446	0	0	0	0	0	0
PARS2	7.34691892967155	7.42011663524758	6.45873940428678	7.87916037395987	6.97546483572271	8.41868994009272	6.25705911153489	6.94651651096706	8.1581003712562	8.1260810964355	8.74873392720941	7.54895782073673
LEXM	9.19793418789609	8.71906496883008	9.8991454650836	7.06989391140623	9.4318824778836	0	9.50309561985156	9.05668654939833	6.52324248725907	7.15504502772767	0	8.55759441502333
