NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
BIOCARTA_WNT_LRP6_PATHWAY	BIOCARTA_WNT_LRP6_PATHWAY		6	-0.39631155	-0.9321183	0.50403225	0.7054927	1.0	9238	tags=100%, list=60%, signal=252%	
HEIDENBLAD_AMPLICON_8Q24_UP	HEIDENBLAD_AMPLICON_8Q24_UP		35	-0.21070161	-0.9311048	0.61764705	0.705846	1.0	1896	tags=29%, list=12%, signal=33%	
REACTOME_PROTEIN_HYDROXYLATION	REACTOME_PROTEIN_HYDROXYLATION		19	-0.26491535	-0.9247495	0.6075949	0.7169021	1.0	694	tags=16%, list=5%, signal=17%	
KEGG_MEDICUS_REFERENCE_CONDENSIN_LOADING	KEGG_MEDICUS_REFERENCE_CONDENSIN_LOADING		20	-0.2512162	-0.9221412	0.49333334	0.7203645	1.0	2885	tags=40%, list=19%, signal=49%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION		41	-0.2179531	-0.9212821	0.62068963	0.7203055	1.0	1975	tags=27%, list=13%, signal=31%	
REACTOME_CATION_COUPLED_CHLORIDE_COTRANSPORTERS	REACTOME_CATION_COUPLED_CHLORIDE_COTRANSPORTERS		7	-0.36697188	-0.920815	0.47244096	0.7194274	1.0	9687	tags=100%, list=63%, signal=273%	
BIOCARTA_SM_PATHWAY	BIOCARTA_SM_PATHWAY		13	-0.27182004	-0.91887826	0.5496183	0.72160923	1.0	1320	tags=31%, list=9%, signal=34%	
BIOCARTA_LIS1_PATHWAY	BIOCARTA_LIS1_PATHWAY		19	-0.2494949	-0.9172019	0.55789477	0.72325164	1.0	2186	tags=26%, list=14%, signal=31%	
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV	KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV		8	-0.352496	-0.9155716	0.5304348	0.7247582	1.0	1451	tags=25%, list=9%, signal=28%	
REACTOME_UREA_CYCLE	REACTOME_UREA_CYCLE		9	-0.33363727	-0.91427547	0.53807104	0.72569454	1.0	658	tags=22%, list=4%, signal=23%	
DACOSTA_LOW_DOSE_UV_RESPONSE_VIA_ERCC3_XPCS_DN	DACOSTA_LOW_DOSE_UV_RESPONSE_VIA_ERCC3_XPCS_DN		6	-0.39504993	-0.9124982	0.5179283	0.7274224	1.0	469	tags=33%, list=3%, signal=34%	
REACTOME_COMPLEX_I_BIOGENESIS	REACTOME_COMPLEX_I_BIOGENESIS		60	-0.18697907	-0.9124109	0.9285714	0.72582704	1.0	12449	tags=100%, list=81%, signal=535%	
REACTOME_SIGNALING_BY_MAPK_MUTANTS	REACTOME_SIGNALING_BY_MAPK_MUTANTS		6	-0.39018485	-0.9088798	0.52554744	0.7311555	1.0	49	tags=17%, list=0%, signal=17%	
CHUANG_OXIDATIVE_STRESS_RESPONSE_DN	CHUANG_OXIDATIVE_STRESS_RESPONSE_DN		8	-0.351699	-0.9088297	0.52272725	0.7294666	1.0	1640	tags=50%, list=11%, signal=56%	
WP_HIJACK_OF_UBIQUITINATION_BY_SARSCOV2	WP_HIJACK_OF_UBIQUITINATION_BY_SARSCOV2		8	-0.3539146	-0.9084214	0.5399061	0.7285138	1.0	9887	tags=100%, list=65%, signal=283%	
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES	REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES		33	-0.21262398	-0.9040627	0.6486486	0.735495	1.0	2861	tags=30%, list=19%, signal=37%	
KEGG_MEDICUS_PATHOGEN_HIV_VPR_TO_WEE1_CELL_CYCLE_G2M	KEGG_MEDICUS_PATHOGEN_HIV_VPR_TO_WEE1_CELL_CYCLE_G2M		5	-0.40342817	-0.9029784	0.5326087	0.7358691	1.0	3321	tags=60%, list=22%, signal=77%	
BIOCARTA_RNAPOL3_PATHWAY	BIOCARTA_RNAPOL3_PATHWAY		7	-0.36483598	-0.9020692	0.5069767	0.7359512	1.0	1470	tags=29%, list=10%, signal=32%	
TERAMOTO_OPN_TARGETS_CLUSTER_4	TERAMOTO_OPN_TARGETS_CLUSTER_4		11	-0.297775	-0.90031224	0.54140127	0.7378	1.0	1916	tags=36%, list=13%, signal=42%	
WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_1	WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_1		14	-0.27056205	-0.8998935	0.536	0.7368861	1.0	11163	tags=100%, list=73%, signal=370%	
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION		46	-0.20750575	-0.89955515	0.71428573	0.7357568	1.0	3875	tags=41%, list=25%, signal=55%	
CAFFAREL_RESPONSE_TO_THC_8HR_5_DN	CAFFAREL_RESPONSE_TO_THC_8HR_5_DN		9	-0.3271909	-0.89873016	0.5604396	0.735622	1.0	2809	tags=33%, list=18%, signal=41%	
WP_METABOLISM_OF_ALPHALINOLENIC_ACID	WP_METABOLISM_OF_ALPHALINOLENIC_ACID		5	-0.40646124	-0.8980329	0.53505534	0.73523176	1.0	2021	tags=60%, list=13%, signal=69%	
WP_ALTERNATIVE_PATHWAY_OF_FETAL_ANDROGEN_SYNTHESIS	WP_ALTERNATIVE_PATHWAY_OF_FETAL_ANDROGEN_SYNTHESIS		8	-0.34287918	-0.89761287	0.5144231	0.73430985	1.0	2807	tags=38%, list=18%, signal=46%	
PEART_HDAC_PROLIFERATION_CLUSTER_DN	PEART_HDAC_PROLIFERATION_CLUSTER_DN		66	-0.21630292	-0.89635134	0.6	0.7351385	1.0	2459	tags=32%, list=16%, signal=38%	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION		40	-0.20616731	-0.89474905	0.73333335	0.7365607	1.0	1975	tags=28%, list=13%, signal=31%	
LU_TUMOR_VASCULATURE_DN	LU_TUMOR_VASCULATURE_DN		9	-0.32273677	-0.8930765	0.56435645	0.7381084	1.0	10364	tags=100%, list=68%, signal=310%	
GLINSKY_CANCER_DEATH_UP	GLINSKY_CANCER_DEATH_UP		7	-0.35344195	-0.8919851	0.57539684	0.7385331	1.0	3840	tags=71%, list=25%, signal=95%	
BIOCARTA_DC_PATHWAY	BIOCARTA_DC_PATHWAY		11	-0.30057076	-0.8895077	0.5949367	0.74173665	1.0	781	tags=18%, list=5%, signal=19%	
WP_NIPBL_ROLE_IN_DNA_DAMAGE_CORNELIA_DE_LANGE_SYNDROME	WP_NIPBL_ROLE_IN_DNA_DAMAGE_CORNELIA_DE_LANGE_SYNDROME		8	-0.33832335	-0.88917285	0.549763	0.74066263	1.0	4339	tags=63%, list=28%, signal=87%	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I		37	-0.21730767	-0.8884176	0.61290324	0.7403655	1.0	2395	tags=27%, list=16%, signal=32%	
REACTOME_WNT_MEDIATED_ACTIVATION_OF_DVL	REACTOME_WNT_MEDIATED_ACTIVATION_OF_DVL		8	-0.33196655	-0.8870451	0.579646	0.7413171	1.0	746	tags=25%, list=5%, signal=26%	
KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE	KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE		30	-0.21344867	-0.8865925	0.6304348	0.7404846	1.0	2303	tags=27%, list=15%, signal=31%	
LI_DCP2_BOUND_MRNA	LI_DCP2_BOUND_MRNA		84	-0.19796109	-0.88533765	1.0	0.74136573	1.0	2109	tags=29%, list=14%, signal=33%	
REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION	REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION		15	-0.26195595	-0.8845422	0.5864662	0.7411993	1.0	276	tags=13%, list=2%, signal=14%	
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS	REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS		94	-0.16467974	-0.88422096	1.0	0.74014217	1.0	2105	tags=22%, list=14%, signal=26%	
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES		57	-0.18949431	-0.88375634	0.6923077	0.73929405	1.0	2242	tags=28%, list=15%, signal=33%	
REACTOME_FATTY_ACIDS	REACTOME_FATTY_ACIDS		6	-0.3654468	-0.8834838	0.6092437	0.73809636	1.0	672	tags=33%, list=4%, signal=35%	
REACTOME_DNA_REPLICATION_INITIATION	REACTOME_DNA_REPLICATION_INITIATION		7	-0.3375748	-0.88323283	0.5495495	0.736859	1.0	933	tags=29%, list=6%, signal=30%	
MIKKELSEN_ES_HCP_WITH_H3K27ME3	MIKKELSEN_ES_HCP_WITH_H3K27ME3		25	-0.23169428	-0.8816944	0.7307692	0.73809385	1.0	1416	tags=24%, list=9%, signal=26%	
KEGG_MEDICUS_VARIANT_AMPLIFIED_REL_TO_TRANSCRIPTION	KEGG_MEDICUS_VARIANT_AMPLIFIED_REL_TO_TRANSCRIPTION		7	-0.35385942	-0.8812165	0.5422222	0.7373026	1.0	1017	tags=29%, list=7%, signal=31%	
REACTOME_2_LTR_CIRCLE_FORMATION	REACTOME_2_LTR_CIRCLE_FORMATION		7	-0.35577855	-0.8808187	0.53125	0.7363962	1.0	62	tags=14%, list=0%, signal=14%	
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_4	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_4		12	-0.2798377	-0.88080144	0.6168831	0.73474985	1.0	4517	tags=67%, list=30%, signal=95%	
BIOCARTA_FBW7_PATHWAY	BIOCARTA_FBW7_PATHWAY		9	-0.31998953	-0.8789567	0.5868263	0.7366642	1.0	10406	tags=100%, list=68%, signal=313%	
REACTOME_DNA_METHYLATION	REACTOME_DNA_METHYLATION		42	-0.18703155	-0.8783475	0.75	0.7360946	1.0	3638	tags=36%, list=24%, signal=47%	
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION		45	-0.19941789	-0.87688637	0.65217394	0.73738015	1.0	3638	tags=38%, list=24%, signal=49%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION		36	-0.20641254	-0.87260103	0.7631579	0.7441054	1.0	1975	tags=25%, list=13%, signal=29%	
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS		6	-0.37597278	-0.8716052	0.5787402	0.74435997	1.0	9549	tags=100%, list=62%, signal=266%	
RICKMAN_TUMOR_DIFFERENTIATED_MODERATELY_VS_POORLY_DN	RICKMAN_TUMOR_DIFFERENTIATED_MODERATELY_VS_POORLY_DN		15	-0.25779504	-0.87009877	0.6403509	0.7455333	1.0	949	tags=20%, list=6%, signal=21%	
HOLLEMAN_PREDNISOLONE_RESISTANCE_ALL_UP	HOLLEMAN_PREDNISOLONE_RESISTANCE_ALL_UP		19	-0.23539169	-0.86784637	0.6081081	0.7481781	1.0	1383	tags=21%, list=9%, signal=23%	
WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_5	WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_5		13	-0.27054435	-0.8649522	0.6041667	0.7519914	1.0	11163	tags=100%, list=73%, signal=370%	
ABRAMSON_INTERACT_WITH_AIRE	ABRAMSON_INTERACT_WITH_AIRE		44	-0.20443724	-0.86300546	0.625	0.75407267	1.0	1464	tags=18%, list=10%, signal=20%	
WP_IRONSULFUR_CLUSTER_BIOGENESIS	WP_IRONSULFUR_CLUSTER_BIOGENESIS		15	-0.25693503	-0.86187804	0.6944444	0.75444365	1.0	388	tags=13%, list=3%, signal=14%	
ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_2HR	ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_2HR		7	-0.35046846	-0.86053556	0.56	0.7551415	1.0	3624	tags=57%, list=24%, signal=75%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION		36	-0.2044471	-0.85751736	0.8076923	0.7591201	1.0	1975	tags=25%, list=13%, signal=29%	
DAVIES_MULTIPLE_MYELOMA_VS_MGUS_UP	DAVIES_MULTIPLE_MYELOMA_VS_MGUS_UP		12	-0.28877985	-0.857401	0.625	0.75766313	1.0	10884	tags=100%, list=71%, signal=346%	
TERAMOTO_OPN_TARGETS_CLUSTER_8	TERAMOTO_OPN_TARGETS_CLUSTER_8		6	-0.35886857	-0.85675395	0.608365	0.7572197	1.0	968	tags=33%, list=6%, signal=36%	
KEGG_AUTOIMMUNE_THYROID_DISEASE	KEGG_AUTOIMMUNE_THYROID_DISEASE		12	-0.27050015	-0.85102034	0.6107383	0.7662798	1.0	12	tags=8%, list=0%, signal=8%	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_OPTN_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_OPTN_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION		9	-0.31243157	-0.8505304	0.6010929	0.7655708	1.0	2581	tags=44%, list=17%, signal=53%	
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS	REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS		45	-0.18651523	-0.8489044	0.8636364	0.7668646	1.0	1614	tags=24%, list=11%, signal=27%	
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE	REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE		91	-0.17093518	-0.8475505	1.0	0.7677729	1.0	3301	tags=34%, list=22%, signal=43%	
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I	KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I		36	-0.19654779	-0.84723896	0.7647059	0.7666615	1.0	2395	tags=25%, list=16%, signal=30%	
YUAN_ZNF143_PARTNERS	YUAN_ZNF143_PARTNERS		22	-0.23203044	-0.8451701	0.76119405	0.76884115	1.0	1837	tags=27%, list=12%, signal=31%	
YANAGISAWA_LUNG_CANCER_RECURRENCE	YANAGISAWA_LUNG_CANCER_RECURRENCE		5	-0.37197536	-0.8445716	0.60071945	0.7683377	1.0	932	tags=40%, list=6%, signal=43%	
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS	REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS		73	-0.18255588	-0.8424684	0.8333333	0.7706814	1.0	2020	tags=22%, list=13%, signal=25%	
WP_NAD_METABOLISM	WP_NAD_METABOLISM		16	-0.2547011	-0.8379365	0.71304345	0.7773872	1.0	3593	tags=44%, list=23%, signal=57%	
BIOCARTA_RAN_PATHWAY	BIOCARTA_RAN_PATHWAY		5	-0.3869152	-0.8364422	0.6710963	0.77859133	1.0	4994	tags=80%, list=33%, signal=119%	
MIKKELSEN_PLURIPOTENT_STATE_UP	MIKKELSEN_PLURIPOTENT_STATE_UP		9	-0.30517405	-0.8345582	0.6502732	0.78044873	1.0	4745	tags=67%, list=31%, signal=97%	
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS		20	-0.23429048	-0.83101803	0.76744187	0.7851582	1.0	2852	tags=40%, list=19%, signal=49%	
CASTELLANO_NRAS_TARGETS_DN	CASTELLANO_NRAS_TARGETS_DN		12	-0.2560248	-0.8292238	0.6394558	0.7867801	1.0	53	tags=8%, list=0%, signal=8%	
BIOCARTA_SKP2E2F_PATHWAY	BIOCARTA_SKP2E2F_PATHWAY		10	-0.28344345	-0.824423	0.6737968	0.79400283	1.0	10965	tags=100%, list=72%, signal=353%	
KEGG_MEDICUS_REFERENCE_LECTIN_PATHWAY_OF_COAGULATION_CASCADE_PROTHROMBIN_TO_THROMBIN	KEGG_MEDICUS_REFERENCE_LECTIN_PATHWAY_OF_COAGULATION_CASCADE_PROTHROMBIN_TO_THROMBIN		5	-0.36594298	-0.82105327	0.62333333	0.7981416	1.0	9702	tags=100%, list=63%, signal=273%	
CHESLER_BRAIN_D6MIT150_QTL_TRANS	CHESLER_BRAIN_D6MIT150_QTL_TRANS		8	-0.31055006	-0.8210076	0.68844223	0.79652137	1.0	10550	tags=100%, list=69%, signal=322%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I		37	-0.19638519	-0.8156381	0.7837838	0.80450106	1.0	2395	tags=24%, list=16%, signal=29%	
REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION	REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION		5	-0.36594298	-0.81419265	0.64788735	0.80542076	1.0	9702	tags=100%, list=63%, signal=273%	
REACTOME_RUNX1_REGULATES_EXPRESSION_OF_COMPONENTS_OF_TIGHT_JUNCTIONS	REACTOME_RUNX1_REGULATES_EXPRESSION_OF_COMPONENTS_OF_TIGHT_JUNCTIONS		5	-0.37376106	-0.81337464	0.6267123	0.80513436	1.0	22	tags=20%, list=0%, signal=20%	
WANG_THOC1_TARGETS_DN	WANG_THOC1_TARGETS_DN		17	-0.23542964	-0.8127522	0.7314815	0.80458367	1.0	800	tags=18%, list=5%, signal=19%	
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION		36	-0.18152405	-0.8118095	0.89285713	0.80456793	1.0	1975	tags=25%, list=13%, signal=29%	
POS_RESPONSE_TO_HISTAMINE_DN	POS_RESPONSE_TO_HISTAMINE_DN		11	-0.26254374	-0.80988604	0.6820809	0.8064166	1.0	1060	tags=18%, list=7%, signal=20%	
REACTOME_SCAVENGING_BY_CLASS_F_RECEPTORS	REACTOME_SCAVENGING_BY_CLASS_F_RECEPTORS		6	-0.34451637	-0.80949223	0.6159696	0.8053974	1.0	10030	tags=100%, list=66%, signal=290%	
KEGG_ALLOGRAFT_REJECTION	KEGG_ALLOGRAFT_REJECTION		9	-0.292563	-0.8091653	0.6881188	0.8042403	1.0	12	tags=11%, list=0%, signal=11%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_RETROGRADE_AXONAL_TRANSPORT	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_RETROGRADE_AXONAL_TRANSPORT		27	-0.20701697	-0.80813724	0.80701756	0.8044788	1.0	1686	tags=22%, list=11%, signal=25%	
REACTOME_INTEGRATION_OF_PROVIRUS	REACTOME_INTEGRATION_OF_PROVIRUS		9	-0.2966537	-0.8069272	0.6717949	0.80498767	1.0	3233	tags=44%, list=21%, signal=56%	
KEGG_MEDICUS_REFERENCE_DISASSEMBLY_OF_MCC	KEGG_MEDICUS_REFERENCE_DISASSEMBLY_OF_MCC		16	-0.23620379	-0.805615	0.7818182	0.8055638	1.0	3117	tags=44%, list=20%, signal=55%	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_P62_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_P62_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION		12	-0.264158	-0.8039503	0.7194245	0.8067637	1.0	4761	tags=58%, list=31%, signal=85%	
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE		65	-0.18605931	-0.8023338	1.0	0.8079045	1.0	2242	tags=26%, list=15%, signal=31%	
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS		24	-0.20170946	-0.80051684	0.7671233	0.8094577	1.0	1445	tags=21%, list=9%, signal=23%	
REACTOME_MITOCHONDRIAL_UNCOUPLING	REACTOME_MITOCHONDRIAL_UNCOUPLING		7	-0.3286331	-0.7971684	0.67622954	0.8135674	1.0	4357	tags=43%, list=28%, signal=60%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TDP43_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TDP43_TO_ELECTRON_TRANSFER_IN_COMPLEX_I		37	-0.19020267	-0.7955163	0.8125	0.8146185	1.0	2395	tags=24%, list=16%, signal=29%	
KORKOLA_EMBRYONAL_CARCINOMA_DN	KORKOLA_EMBRYONAL_CARCINOMA_DN		11	-0.26982605	-0.7947943	0.7548387	0.81417114	1.0	51	tags=9%, list=0%, signal=9%	
KORKOLA_SEMINOMA_DN	KORKOLA_SEMINOMA_DN		10	-0.28016523	-0.79441774	0.73142856	0.8130953	1.0	51	tags=10%, list=0%, signal=10%	
REACTOME_SPERM_MOTILITY_AND_TAXES	REACTOME_SPERM_MOTILITY_AND_TAXES		9	-0.2858082	-0.793635	0.7074468	0.81273043	1.0	5092	tags=89%, list=33%, signal=133%	
MIKKELSEN_ES_HCP_WITH_H3_UNMETHYLATED	MIKKELSEN_ES_HCP_WITH_H3_UNMETHYLATED		39	-0.17662707	-0.79336894	0.84	0.8114851	1.0	2250	tags=23%, list=15%, signal=27%	
MIKKELSEN_ES_LCP_WITH_H3K27ME3	MIKKELSEN_ES_LCP_WITH_H3K27ME3		8	-0.29170343	-0.792446	0.7121951	0.81140393	1.0	1879	tags=38%, list=12%, signal=43%	
KEGG_MEDICUS_REFERENCE_P27_CELL_CYCLE_G1_S	KEGG_MEDICUS_REFERENCE_P27_CELL_CYCLE_G1_S		14	-0.2464298	-0.79219675	0.7241379	0.8101868	1.0	3121	tags=36%, list=20%, signal=45%	
REACTOME_DISEASES_OF_DNA_REPAIR	REACTOME_DISEASES_OF_DNA_REPAIR		50	-0.16730787	-0.7920955	0.9166667	0.8087194	1.0	2830	tags=30%, list=19%, signal=37%	
STEGMEIER_PREMITOTIC_CELL_CYCLE_REGULATORS	STEGMEIER_PREMITOTIC_CELL_CYCLE_REGULATORS		11	-0.25349993	-0.7906779	0.74375	0.80948776	1.0	11423	tags=100%, list=75%, signal=395%	
WP_FATTY_ACID_TRANSPORTERS	WP_FATTY_ACID_TRANSPORTERS		12	-0.25006974	-0.78758115	0.7162162	0.81297195	1.0	957	tags=17%, list=6%, signal=18%	
PID_ERB_GENOMIC_PATHWAY	PID_ERB_GENOMIC_PATHWAY		13	-0.2525969	-0.7852093	0.7153846	0.81528455	1.0	2200	tags=46%, list=14%, signal=54%	
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE		15	-0.23969376	-0.7852024	0.7948718	0.81364435	1.0	11635	tags=100%, list=76%, signal=417%	
YAMASHITA_LIVER_CANCER_WITH_EPCAM_DN	YAMASHITA_LIVER_CANCER_WITH_EPCAM_DN		8	-0.28498727	-0.7826142	0.768559	0.8164293	1.0	3342	tags=50%, list=22%, signal=64%	
REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION	REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION		18	-0.2102241	-0.7809402	0.7647059	0.8174841	1.0	2582	tags=28%, list=17%, signal=33%	
BIOCARTA_EXTRINSIC_PATHWAY	BIOCARTA_EXTRINSIC_PATHWAY		9	-0.28246683	-0.780174	0.7258065	0.8171227	1.0	2328	tags=33%, list=15%, signal=39%	
ONGUSAHA_BRCA1_TARGETS_DN	ONGUSAHA_BRCA1_TARGETS_DN		10	-0.2791522	-0.77942294	0.7456647	0.8167052	1.0	53	tags=10%, list=0%, signal=10%	
KALMA_E2F1_TARGETS	KALMA_E2F1_TARGETS		11	-0.26298183	-0.77762425	0.73099416	0.81801444	1.0	777	tags=18%, list=5%, signal=19%	
KEGG_MEDICUS_REFERENCE_NUCLEAR_EXPORT_OF_MRNA	KEGG_MEDICUS_REFERENCE_NUCLEAR_EXPORT_OF_MRNA		29	-0.18815106	-0.77599376	0.8666667	0.81917644	1.0	1614	tags=21%, list=11%, signal=23%	
RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_MAPK1_DN	RAMJAUN_APOPTOSIS_BY_TGFB1_VIA_MAPK1_DN		8	-0.29167217	-0.77332413	0.74752474	0.8219465	1.0	2382	tags=38%, list=16%, signal=44%	
KOBAYASHI_EGFR_SIGNALING_6HR_UP	KOBAYASHI_EGFR_SIGNALING_6HR_UP		6	-0.3318608	-0.7683413	0.71755725	0.82824457	1.0	1463	tags=33%, list=10%, signal=37%	
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION		83	-0.15250441	-0.7673583	1.0	0.8281598	1.0	2822	tags=27%, list=18%, signal=32%	
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS		43	-0.16661298	-0.7651514	0.8181818	0.8299684	1.0	1807	tags=21%, list=12%, signal=24%	
REACTOME_UNWINDING_OF_DNA	REACTOME_UNWINDING_OF_DNA		11	-0.2593059	-0.7628078	0.7531645	0.83197296	1.0	191	tags=9%, list=1%, signal=9%	
REACTOME_PROTEIN_UBIQUITINATION	REACTOME_PROTEIN_UBIQUITINATION		74	-0.1767245	-0.76229864	1.0	0.83115625	1.0	2330	tags=26%, list=15%, signal=30%	
