NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_77	NIPAL2	4623	0.6307941675186157	0.65936124	No	
row_78	EPB41L5	4749	0.6040084958076477	0.6539636	No	
row_79	TMEM184A	5876	0.3661331534385681	0.5815568	No	
row_80	POF1B	6266	0.28141751885414124	0.5572685	No	
row_81	ZNF185	6339	0.26873019337654114	0.55378836	No	
row_82	KIF21A	6523	0.23448583483695984	0.5428408	No	
row_83	RNF43	6822	0.18785521388053894	0.52410436	No	
row_84	ELMO3	6916	0.17166940867900848	0.5187869	No	
row_85	NRTN	7318	0.10552220046520233	0.49288428	No	
row_86	DDR1	7476	0.08380395919084549	0.482942	No	
row_87	CD24	7561	0.0721597895026207	0.4777506	No	
row_88	ARHGEF16	7656	0.058848556131124496	0.47183856	No	
row_89	ENDOU	8491	-0.04118023440241814	0.41713065	No	
row_90	PLEKHH1	8782	-0.07233648747205734	0.39837942	No	
row_91	PLEKHG6	8855	-0.08077335357666016	0.39401835	No	
row_92	SDR42E1	9850	-0.17374175786972046	0.32939917	No	
row_93	KLC3	9888	-0.17630909383296967	0.32778987	No	
row_94	OVOL1	10472	-0.21992023289203644	0.29044262	No	
row_95	BCL11A	10964	-0.25552526116371155	0.25931847	No	
row_96	CYSRT1	11317	-0.2820730209350586	0.23746891	No	
row_97	SPTBN2	11746	-0.31827548146247864	0.21078606	No	
row_98	APOC1	11956	-0.33571892976760864	0.1986014	No	
row_99	STARD10	12188	-0.3591045141220093	0.18507811	No	
row_100	MARVELD2	13103	-0.4578448235988617	0.12705678	No	
row_101	BSPRY	13686	-0.543833315372467	0.091293514	No	
row_102	MAP7	14207	-0.6477630138397217	0.060098715	No	
row_103	TFAP2C	14550	-0.7511414885520935	0.041105907	No	
row_104	DEDD2	14730	-0.8284858465194702	0.03320564	No	
row_105	CHDH	14780	-0.8507135510444641	0.033967253	No	
