NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_ACYL_CHAIN_REMODELING_OF_CL	REACTOME_ACYL_CHAIN_REMODELING_OF_CL		5	0.5655604	1.008685	0.49232915	0.6209972	1.0	2506	tags=40%, list=16%, signal=48%	
IM_SREBF1A_TARGETS	IM_SREBF1A_TARGETS		5	0.5639362	1.0086769	0.4867872	0.62089205	1.0	444	tags=20%, list=3%, signal=21%	
REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2	REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2		91	0.3763145	1.0085835	0.47442326	0.62098217	1.0	4260	tags=34%, list=28%, signal=47%	
HOEGERKORP_CD44_TARGETS_TEMPORAL_DN	HOEGERKORP_CD44_TARGETS_TEMPORAL_DN		20	0.4257674	1.008477	0.4944934	0.6211132	1.0	2733	tags=25%, list=18%, signal=30%	
KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_PI3K_AKT_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_CXCR_GNB_G_PI3K_AKT_SIGNALING_PATHWAY		23	0.4250765	1.0082016	0.4935065	0.62161815	1.0	1991	tags=26%, list=13%, signal=30%	
REACTOME_DEFECTIVE_FACTOR_IX_CAUSES_HEMOPHILIA_B	REACTOME_DEFECTIVE_FACTOR_IX_CAUSES_HEMOPHILIA_B		5	0.55669	1.007821	0.4757953	0.62238175	1.0	5293	tags=80%, list=35%, signal=122%	
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	REACTOME_AMINE_LIGAND_BINDING_RECEPTORS		28	0.40768802	1.0068215	0.47803348	0.6245215	1.0	1992	tags=18%, list=13%, signal=20%	
REACTOME_GABA_RECEPTOR_ACTIVATION	REACTOME_GABA_RECEPTOR_ACTIVATION		47	0.38975263	1.0066888	0.47821683	0.62469125	1.0	2334	tags=26%, list=15%, signal=30%	
PID_ALPHA_SYNUCLEIN_PATHWAY	PID_ALPHA_SYNUCLEIN_PATHWAY		29	0.40580618	1.0066803	0.4858044	0.6245869	1.0	4934	tags=48%, list=32%, signal=71%	
REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS		13	0.45303145	1.0061982	0.4976744	0.62556845	1.0	5715	tags=69%, list=37%, signal=110%	
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION		134	0.37024394	1.0060074	0.4984985	0.62588763	1.0	3115	tags=23%, list=20%, signal=29%	
WP_MAPK_PATHWAY_IN_CONGENITAL_THYROID_CANCER	WP_MAPK_PATHWAY_IN_CONGENITAL_THYROID_CANCER		14	0.45146134	1.0056788	0.49595377	0.62650377	1.0	1639	tags=21%, list=11%, signal=24%	
WIERENGA_PML_INTERACTOME	WIERENGA_PML_INTERACTOME		38	0.40043542	1.0056653	0.49791667	0.62641245	1.0	5262	tags=42%, list=34%, signal=64%	
HAHTOLA_MYCOSIS_FUNGOIDES_UP	HAHTOLA_MYCOSIS_FUNGOIDES_UP		14	0.4524663	1.005587	0.5136054	0.62647176	1.0	3391	tags=29%, list=22%, signal=37%	
BARIS_THYROID_CANCER_UP	BARIS_THYROID_CANCER_UP		18	0.43786928	1.0054628	0.49444443	0.62664205	1.0	5753	tags=50%, list=38%, signal=80%	
LUND_SILENCED_BY_METHYLATION	LUND_SILENCED_BY_METHYLATION		16	0.43942413	1.0053872	0.4779661	0.6266976	1.0	4349	tags=44%, list=28%, signal=61%	
KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS_AND_CYCLIC_RGD	KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS_AND_CYCLIC_RGD		12	0.46220356	1.0053086	0.45930234	0.62675035	1.0	4702	tags=58%, list=31%, signal=84%	
REACTOME_SIGNALING_BY_WNT	REACTOME_SIGNALING_BY_WNT		293	0.3665091	1.0052763	0.483	0.6267032	1.0	3660	tags=27%, list=24%, signal=34%	
WP_MELATONIN_METABOLISM_AND_EFFECTS	WP_MELATONIN_METABOLISM_AND_EFFECTS		29	0.40358907	1.004973	0.48682824	0.62726474	1.0	3368	tags=28%, list=22%, signal=35%	
BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_UP	BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_UP		99	0.3709957	1.0049498	0.497996	0.6271958	1.0	4198	tags=31%, list=27%, signal=43%	
FISCHER_G1_S_CELL_CYCLE	FISCHER_G1_S_CELL_CYCLE		181	0.36510733	1.0048865	0.499	0.6272172	1.0	2716	tags=19%, list=18%, signal=23%	
REACTOME_SUPPRESSION_OF_APOPTOSIS	REACTOME_SUPPRESSION_OF_APOPTOSIS		7	0.5201193	1.0047126	0.5	0.6274961	1.0	5683	tags=71%, list=37%, signal=114%	
KUMAR_PATHOGEN_LOAD_BY_MACROPHAGES	KUMAR_PATHOGEN_LOAD_BY_MACROPHAGES		216	0.36636207	1.0045333	0.494	0.62777776	1.0	3876	tags=28%, list=25%, signal=37%	
KIM_WT1_TARGETS_8HR_DN	KIM_WT1_TARGETS_8HR_DN		105	0.37441438	1.0045317	0.483	0.62765884	1.0	4640	tags=38%, list=30%, signal=54%	
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES		21	0.42187622	1.003528	0.49726176	0.62982494	1.0	6629	tags=67%, list=43%, signal=117%	
BIOCARTA_FIBRINOLYSIS_PATHWAY	BIOCARTA_FIBRINOLYSIS_PATHWAY		7	0.5181245	1.003359	0.49737534	0.6300913	1.0	4855	tags=57%, list=32%, signal=84%	
REACTOME_MITOCHONDRIAL_BIOGENESIS	REACTOME_MITOCHONDRIAL_BIOGENESIS		87	0.37477544	1.0032763	0.501002	0.6301609	1.0	5712	tags=45%, list=37%, signal=71%	
WP_JOUBERT_SYNDROME	WP_JOUBERT_SYNDROME		73	0.37754402	1.0030279	0.498996	0.63060206	1.0	5179	tags=42%, list=34%, signal=64%	
REACTOME_LGI_ADAM_INTERACTIONS	REACTOME_LGI_ADAM_INTERACTIONS		9	0.49343905	1.0030082	0.4849246	0.6305206	1.0	4100	tags=56%, list=27%, signal=76%	
WP_MTHFR_DEFICIENCY	WP_MTHFR_DEFICIENCY		23	0.41880843	1.0027179	0.51182795	0.63105386	1.0	3491	tags=35%, list=23%, signal=45%	
REACTOME_DISPLACEMENT_OF_DNA_GLYCOSYLASE_BY_APEX1	REACTOME_DISPLACEMENT_OF_DNA_GLYCOSYLASE_BY_APEX1		9	0.48524022	1.0026774	0.48522168	0.6310229	1.0	4153	tags=44%, list=27%, signal=61%	
KRIGE_AMINO_ACID_DEPRIVATION	KRIGE_AMINO_ACID_DEPRIVATION		24	0.41900715	1.0026555	0.49892703	0.6309521	1.0	4853	tags=42%, list=32%, signal=61%	
BIOCARTA_AMAN_PATHWAY	BIOCARTA_AMAN_PATHWAY		11	0.469088	1.002646	0.4839477	0.6308478	1.0	3034	tags=27%, list=20%, signal=34%	
KEGG_ALZHEIMERS_DISEASE	KEGG_ALZHEIMERS_DISEASE		136	0.37083825	1.0024801	0.481	0.63109696	1.0	4748	tags=34%, list=31%, signal=49%	
BIOCARTA_SALMONELLA_PATHWAY	BIOCARTA_SALMONELLA_PATHWAY		5	0.55842716	1.0020224	0.4978602	0.6320363	1.0	1318	tags=40%, list=9%, signal=44%	
KEGG_MEDICUS_PATHOGEN_KSHV_LANA_TO_WNT_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_KSHV_LANA_TO_WNT_SIGNALING_PATHWAY		6	0.53314096	1.0019602	0.51586205	0.6320553	1.0	1567	tags=33%, list=10%, signal=37%	
KEGG_MEDICUS_REFERENCE_TGFA_EGFR_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_TGFA_EGFR_RAS_ERK_SIGNALING_PATHWAY		15	0.44323823	1.001849	0.50056624	0.63218427	1.0	4777	tags=53%, list=31%, signal=77%	
REACTOME_FRUCTOSE_CATABOLISM	REACTOME_FRUCTOSE_CATABOLISM		5	0.56994885	1.00145	0.5152355	0.6329638	1.0	2472	tags=40%, list=16%, signal=48%	
PID_P53_REGULATION_PATHWAY	PID_P53_REGULATION_PATHWAY		57	0.37729144	1.0013957	0.5080645	0.6329662	1.0	5533	tags=51%, list=36%, signal=79%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_PERK_ATF4_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_PERK_ATF4_SIGNALING_PATHWAY		6	0.5356531	1.0012233	0.50332004	0.6332176	1.0	1714	tags=33%, list=11%, signal=38%	
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK		17	0.436782	1.0011944	0.48775056	0.6331592	1.0	4777	tags=41%, list=31%, signal=60%	
REACTOME_SMAC_XIAP_REGULATED_APOPTOTIC_RESPONSE	REACTOME_SMAC_XIAP_REGULATED_APOPTOTIC_RESPONSE		8	0.51131475	1.0010544	0.48917198	0.63334846	1.0	5198	tags=63%, list=34%, signal=95%	
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1	REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1		20	0.4293743	1.0009702	0.50547045	0.6334133	1.0	5533	tags=60%, list=36%, signal=94%	
WP_PAFAH1B1_COPY_NUMBER_VARIATION	WP_PAFAH1B1_COPY_NUMBER_VARIATION		9	0.48278606	1.000969	0.5078219	0.6332917	1.0	521	tags=11%, list=3%, signal=11%	
CROONQUIST_STROMAL_STIMULATION_DN	CROONQUIST_STROMAL_STIMULATION_DN		8	0.50979817	1.0008402	0.5075567	0.63346195	1.0	5410	tags=75%, list=35%, signal=116%	
KEGG_RIBOFLAVIN_METABOLISM	KEGG_RIBOFLAVIN_METABOLISM		14	0.45246917	1.0008136	0.5040936	0.6333984	1.0	2885	tags=21%, list=19%, signal=26%	
MIKKELSEN_IPS_ICP_WITH_H3K27ME3	MIKKELSEN_IPS_ICP_WITH_H3K27ME3		46	0.3853128	1.0003723	0.5010246	0.63426226	1.0	343	tags=9%, list=2%, signal=9%	
MANNE_COVID19_NONICU_VS_HEALTHY_DONOR_PLATELETS_UP	MANNE_COVID19_NONICU_VS_HEALTHY_DONOR_PLATELETS_UP		111	0.37181613	1.0001384	0.4874875	0.6346634	1.0	3284	tags=25%, list=21%, signal=32%	
SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_UP	SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_UP		31	0.40501654	1.0001206	0.5119917	0.63457894	1.0	2280	tags=26%, list=15%, signal=30%	
KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_RAS_ERK_SIGNALING_PATHWAY		15	0.45235884	1.0000646	0.49769053	0.6345943	1.0	4777	tags=47%, list=31%, signal=68%	
BIOCARTA_ERYTH_PATHWAY	BIOCARTA_ERYTH_PATHWAY		11	0.47568688	1.0000334	0.4934911	0.6345433	1.0	1798	tags=27%, list=12%, signal=31%	
BENPORATH_ES_1	BENPORATH_ES_1		340	0.36242005	1.0000203	0.502	0.63444847	1.0	4602	tags=29%, list=30%, signal=41%	
REACTOME_DISEASES_OF_MISMATCH_REPAIR_MMR	REACTOME_DISEASES_OF_MISMATCH_REPAIR_MMR		5	0.56013215	0.99984485	0.4985955	0.6347206	1.0	3441	tags=40%, list=22%, signal=52%	
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY	REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY		15	0.44765857	0.99951965	0.5177956	0.6353399	1.0	1661	tags=20%, list=11%, signal=22%	
REACTOME_INSULIN_PROCESSING	REACTOME_INSULIN_PROCESSING		21	0.41753888	0.99936825	0.5071507	0.63557565	1.0	5203	tags=48%, list=34%, signal=72%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2		117	0.3703471	0.9993192	0.513	0.63556486	1.0	3317	tags=21%, list=22%, signal=27%	
HOLLMANN_APOPTOSIS_VIA_CD40_UP	HOLLMANN_APOPTOSIS_VIA_CD40_UP		181	0.3650774	0.9991822	0.529	0.6357409	1.0	5527	tags=42%, list=36%, signal=65%	
SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_DN	SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_DN		41	0.39247954	0.9991208	0.471134	0.63576025	1.0	3104	tags=27%, list=20%, signal=34%	
ZWANG_EGF_PERSISTENTLY_UP	ZWANG_EGF_PERSISTENTLY_UP		30	0.40203148	0.9983844	0.5140187	0.6373066	1.0	4578	tags=43%, list=30%, signal=62%	
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_APOPTOSIS	REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_APOPTOSIS		17	0.43456846	0.99825436	0.4883721	0.6374829	1.0	2862	tags=41%, list=19%, signal=51%	
BIOCARTA_VDR_PATHWAY	BIOCARTA_VDR_PATHWAY		24	0.41334	0.9977328	0.5201306	0.6385465	1.0	4032	tags=38%, list=26%, signal=51%	
XU_CREBBP_TARGETS_UP	XU_CREBBP_TARGETS_UP		17	0.4317504	0.9976804	0.5052265	0.6385368	1.0	5189	tags=41%, list=34%, signal=62%	
HAHTOLA_CTCL_PATHOGENESIS	HAHTOLA_CTCL_PATHOGENESIS		7	0.52074957	0.9974864	0.5163399	0.63882285	1.0	4675	tags=57%, list=31%, signal=82%	
BIOCARTA_SAM68_PATHWAY	BIOCARTA_SAM68_PATHWAY		6	0.53458965	0.99732935	0.50065875	0.63903284	1.0	4777	tags=67%, list=31%, signal=97%	
KEGG_MEDICUS_PATHOGEN_SHIGELLA_OSPG_TO_TNF_NFKB_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_SHIGELLA_OSPG_TO_TNF_NFKB_SIGNALING_PATHWAY		7	0.51081985	0.99719465	0.5083014	0.6392178	1.0	1871	tags=29%, list=12%, signal=33%	
DAZARD_UV_RESPONSE_CLUSTER_G3	DAZARD_UV_RESPONSE_CLUSTER_G3		14	0.44904494	0.9971412	0.5074456	0.6392092	1.0	5132	tags=50%, list=34%, signal=75%	
CHEOK_RESPONSE_TO_MERCAPTOPURINE_UP	CHEOK_RESPONSE_TO_MERCAPTOPURINE_UP		12	0.4666272	0.99710035	0.49483353	0.63918257	1.0	5059	tags=58%, list=33%, signal=87%	
WP_GLYCOSPHINGOLIPID_METABOLISM	WP_GLYCOSPHINGOLIPID_METABOLISM		19	0.43575972	0.9964915	0.49889135	0.6404223	1.0	6079	tags=53%, list=40%, signal=87%	
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER		41	0.38849914	0.9964871	0.5188968	0.64030915	1.0	4492	tags=37%, list=29%, signal=52%	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_LIGHTYELLOW_UP	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_LIGHTYELLOW_UP		11	0.47478023	0.99640244	0.4969988	0.6403772	1.0	4211	tags=36%, list=28%, signal=50%	
YANG_BREAST_CANCER_ESR1_BULK_DN	YANG_BREAST_CANCER_ESR1_BULK_DN		21	0.42233077	0.9961925	0.4935065	0.6407144	1.0	2484	tags=24%, list=16%, signal=28%	
WP_PROGERIAASSOCIATED_LIPODYSTROPHY	WP_PROGERIAASSOCIATED_LIPODYSTROPHY		21	0.41400743	0.99609214	0.5109409	0.64081544	1.0	4715	tags=48%, list=31%, signal=69%	
REACTOME_LDL_CLEARANCE	REACTOME_LDL_CLEARANCE		17	0.43180126	0.9957112	0.5263158	0.64155275	1.0	3869	tags=41%, list=25%, signal=55%	
WP_GENE_REGULATORY_NETWORK_MODELING_SOMITOGENESIS	WP_GENE_REGULATORY_NETWORK_MODELING_SOMITOGENESIS		9	0.49529675	0.9956194	0.50553507	0.64163834	1.0	4699	tags=44%, list=31%, signal=64%	
KYNG_RESPONSE_TO_H2O2_VIA_ERCC6	KYNG_RESPONSE_TO_H2O2_VIA_ERCC6		17	0.43195802	0.9954806	0.50502795	0.6418273	1.0	3550	tags=29%, list=23%, signal=38%	
VANTVEER_BREAST_CANCER_METASTASIS_DN	VANTVEER_BREAST_CANCER_METASTASIS_DN		101	0.37285212	0.9954151	0.518	0.6418464	1.0	3293	tags=24%, list=22%, signal=30%	
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES		49	0.3896409	0.9952447	0.4994872	0.6421095	1.0	2346	tags=20%, list=15%, signal=24%	
WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2		16	0.43242854	0.9952046	0.4889868	0.64207387	1.0	5577	tags=56%, list=36%, signal=88%	
REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS		16	0.43660623	0.9950083	0.5056054	0.64238286	1.0	5016	tags=44%, list=33%, signal=65%	
REACTOME_MATURATION_OF_TCA_ENZYMES_AND_REGULATION_OF_TCA_CYCLE	REACTOME_MATURATION_OF_TCA_ENZYMES_AND_REGULATION_OF_TCA_CYCLE		20	0.41882157	0.99499446	0.50812566	0.6422899	1.0	6138	tags=70%, list=40%, signal=117%	
BARRIER_COLON_CANCER_RECURRENCE_DN	BARRIER_COLON_CANCER_RECURRENCE_DN		18	0.43298638	0.994836	0.5055679	0.6425252	1.0	4237	tags=44%, list=28%, signal=61%	
MATZUK_STEROIDOGENESIS	MATZUK_STEROIDOGENESIS		6	0.53470856	0.99473447	0.50732356	0.6426296	1.0	3301	tags=33%, list=22%, signal=42%	
GUTIERREZ_WALDENSTROEMS_MACROGLOBULINEMIA_1_DN	GUTIERREZ_WALDENSTROEMS_MACROGLOBULINEMIA_1_DN		6	0.5288696	0.9946748	0.51111114	0.6426456	1.0	3609	tags=50%, list=24%, signal=65%	
CHOI_ATL_STAGE_PREDICTOR	CHOI_ATL_STAGE_PREDICTOR		40	0.38972205	0.99465626	0.51342976	0.64256585	1.0	4814	tags=40%, list=31%, signal=58%	
KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_PACER_RUBCN_PI3KC3_C2	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_PACER_RUBCN_PI3KC3_C2		7	0.5162361	0.9944491	0.51450187	0.6428949	1.0	5350	tags=71%, list=35%, signal=110%	
WP_AEROBIC_GLYCOLYSIS	WP_AEROBIC_GLYCOLYSIS		11	0.47451285	0.99437827	0.5053381	0.64293355	1.0	1769	tags=18%, list=12%, signal=21%	
MELLMAN_TUT1_TARGETS_UP	MELLMAN_TUT1_TARGETS_UP		19	0.4267698	0.9943086	0.51267916	0.64295834	1.0	3330	tags=37%, list=22%, signal=47%	
DESERT_STEM_CELL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP	DESERT_STEM_CELL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP		223	0.35728198	0.99426866	0.523	0.6429189	1.0	4678	tags=34%, list=31%, signal=48%	
REACTOME_SIGNALLING_TO_RAS	REACTOME_SIGNALLING_TO_RAS		20	0.42324933	0.99380976	0.5048335	0.6438365	1.0	3437	tags=35%, list=22%, signal=45%	
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_AND_BRAIN_QTL_CIS	BYSTRYKH_HEMATOPOIESIS_STEM_CELL_AND_BRAIN_QTL_CIS		64	0.3789751	0.9937274	0.5070422	0.64389133	1.0	5096	tags=39%, list=33%, signal=58%	
REACTOME_SIGNALING_BY_LRP5_MUTANTS	REACTOME_SIGNALING_BY_LRP5_MUTANTS		5	0.55526274	0.9936928	0.5149786	0.6438434	1.0	1004	tags=20%, list=7%, signal=21%	
REACTOME_VISUAL_PHOTOTRANSDUCTION	REACTOME_VISUAL_PHOTOTRANSDUCTION		72	0.37650594	0.9934653	0.52626264	0.64422673	1.0	4981	tags=39%, list=33%, signal=57%	
CHEMELLO_SOLEUS_VS_EDL_MYOFIBERS_UP	CHEMELLO_SOLEUS_VS_EDL_MYOFIBERS_UP		15	0.44124585	0.9934522	0.50791854	0.6441311	1.0	4313	tags=40%, list=28%, signal=56%	
REACTOME_CHYLOMICRON_CLEARANCE	REACTOME_CHYLOMICRON_CLEARANCE		5	0.5555183	0.9934324	0.50980395	0.6440541	1.0	6367	tags=80%, list=42%, signal=137%	
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION		19	0.42888424	0.9933057	0.49500555	0.6442155	1.0	6099	tags=58%, list=40%, signal=96%	
BIOCARTA_REELIN_PATHWAY	BIOCARTA_REELIN_PATHWAY		7	0.5150324	0.9931278	0.5071708	0.6444935	1.0	521	tags=14%, list=3%, signal=15%	
BROWNE_HCMV_INFECTION_30MIN_UP	BROWNE_HCMV_INFECTION_30MIN_UP		41	0.3848714	0.99288464	0.5279503	0.64491117	1.0	1784	tags=20%, list=12%, signal=22%	
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_2FC_UP	SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_2FC_UP		10	0.48161972	0.9927817	0.5134474	0.6450216	1.0	234	tags=10%, list=2%, signal=10%	
GRAHAM_CML_DIVIDING_VS_NORMAL_DIVIDING_UP	GRAHAM_CML_DIVIDING_VS_NORMAL_DIVIDING_UP		5	0.5527526	0.9924563	0.5060403	0.64563316	1.0	3777	tags=60%, list=25%, signal=80%	
WP_17Q12_COPY_NUMBER_VARIATION_SYNDROME	WP_17Q12_COPY_NUMBER_VARIATION_SYNDROME		62	0.3789676	0.9924207	0.52169526	0.6455891	1.0	4403	tags=29%, list=29%, signal=41%	
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES		97	0.36616144	0.9923836	0.5365365	0.645547	1.0	3661	tags=24%, list=24%, signal=31%	
REACTOME_AMINO_ACIDS_REGULATE_MTORC1	REACTOME_AMINO_ACIDS_REGULATE_MTORC1		53	0.3768169	0.9915256	0.528934	0.64731485	1.0	5166	tags=43%, list=34%, signal=65%	
BIOCARTA_PLK3_PATHWAY	BIOCARTA_PLK3_PATHWAY		8	0.5045591	0.9913161	0.5055762	0.6476496	1.0	5905	tags=75%, list=39%, signal=122%	
WP_SOMATROPH_AXIS_GH_AND_ITS_RELATIONSHIP_TO_DIETARY_RESTRICTION_AND_AGING	WP_SOMATROPH_AXIS_GH_AND_ITS_RELATIONSHIP_TO_DIETARY_RESTRICTION_AND_AGING		6	0.5345424	0.9912112	0.5152318	0.6477655	1.0	2066	tags=33%, list=14%, signal=39%	
KEGG_MEDICUS_PATHOGEN_HCMV_GH_TO_ITGA_B_RHOA_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HCMV_GH_TO_ITGA_B_RHOA_SIGNALING_PATHWAY		7	0.50937724	0.9911154	0.50911456	0.6478688	1.0	5080	tags=57%, list=33%, signal=86%	
MARIADASON_RESPONSE_TO_BUTYRATE_SULINDAC_4	MARIADASON_RESPONSE_TO_BUTYRATE_SULINDAC_4		15	0.43760976	0.9911039	0.5138055	0.6477655	1.0	4290	tags=47%, list=28%, signal=65%	
REACTOME_TNF_SIGNALING	REACTOME_TNF_SIGNALING		54	0.3813972	0.99107665	0.51307845	0.64770377	1.0	4847	tags=37%, list=32%, signal=54%	
REACTOME_ONCOGENE_INDUCED_SENESCENCE	REACTOME_ONCOGENE_INDUCED_SENESCENCE		33	0.40284902	0.9906905	0.51413614	0.6484252	1.0	4892	tags=48%, list=32%, signal=71%	
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT		38	0.3896192	0.9903099	0.5217391	0.64914423	1.0	5594	tags=53%, list=37%, signal=83%	
WP_SREBF_AND_MIR33_IN_CHOLESTEROL_AND_LIPID_HOMEOSTASIS	WP_SREBF_AND_MIR33_IN_CHOLESTEROL_AND_LIPID_HOMEOSTASIS		16	0.42993158	0.9901587	0.5078652	0.6493617	1.0	449	tags=13%, list=3%, signal=13%	
KIM_GASTRIC_CANCER_CHEMOSENSITIVITY	KIM_GASTRIC_CANCER_CHEMOSENSITIVITY		75	0.37666374	0.99009866	0.539	0.64936525	1.0	5416	tags=45%, list=35%, signal=70%	
WHITEHURST_PACLITAXEL_SENSITIVITY	WHITEHURST_PACLITAXEL_SENSITIVITY		33	0.3979901	0.9896293	0.5072614	0.65027726	1.0	2127	tags=18%, list=14%, signal=21%	
REACTOME_PROPIONYL_COA_CATABOLISM	REACTOME_PROPIONYL_COA_CATABOLISM		5	0.5587014	0.9888819	0.511822	0.6518008	1.0	1569	tags=40%, list=10%, signal=45%	
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS		22	0.41599122	0.98871416	0.5010846	0.6520474	1.0	3289	tags=27%, list=22%, signal=35%	
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_8	MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_8		12	0.4600621	0.9885999	0.5095694	0.65218055	1.0	3676	tags=42%, list=24%, signal=55%	
KEGG_MEDICUS_VARIANT_TRK_FUSION_KINASE_TO_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_TRK_FUSION_KINASE_TO_RAS_ERK_SIGNALING_PATHWAY		11	0.46952382	0.9884795	0.52048194	0.65231967	1.0	4777	tags=55%, list=31%, signal=79%	
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT		140	0.36214703	0.9882052	0.522	0.6528009	1.0	3943	tags=31%, list=26%, signal=41%	
PID_RB_1PATHWAY	PID_RB_1PATHWAY		59	0.38099933	0.988057	0.51654965	0.6530162	1.0	4892	tags=42%, list=32%, signal=62%	
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE		62	0.37239638	0.98754275	0.53575027	0.65404075	1.0	3871	tags=29%, list=25%, signal=39%	
