NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_135	APBB1	14155	-0.6362642049789429	-0.10811823	Yes	
row_136	H4C6	14229	-0.6548115015029907	-0.10377353	Yes	
row_137	LIG3	14232	-0.6553596258163452	-0.09473345	Yes	
row_138	PIAS4	14326	-0.6758078336715698	-0.091415375	Yes	
row_139	POLE	14365	-0.6861931681632996	-0.08432063	Yes	
row_140	H2BC10	14442	-0.7084029912948608	-0.07942395	Yes	
row_141	RAD17	14500	-0.7309097647666931	-0.07295783	Yes	
row_142	SLX1A	14663	-0.7927897572517395	-0.07255818	Yes	
row_143	H2AX	14726	-0.8251985311508179	-0.065102555	Yes	
row_144	RNF4	14762	-0.8421605825424194	-0.05562688	Yes	
row_145	POLD1	14779	-0.8504441380500793	-0.04478082	Yes	
row_146	SPIDR	15046	-1.0451879501342773	-0.047715217	Yes	
row_147	POLD2	15071	-1.07895028591156	-0.034199275	Yes	
row_148	KAT5	15077	-1.0829811096191406	-0.019372465	Yes	
row_149	H3-4	15099	-1.1111270189285278	-0.00520812	Yes	
row_150	RFC2	15175	-1.2967422008514404	0.007988716	Yes	
